CAMMENU_0EV,0EV
SETUP_DISP_PLAY,Oppsett for avspillingsskjerm
SETUP_DISP_SHOOT,Oppsett for opptaksskjerm
SETUP_DISP_WIDEZOOMSET,Vid zoom
SETUP_EXPANDEDFOUCS_GUIDE2,Forstørre sentrum v/ man.
SETUP_EXPANDEDFOUCS_GUIDE2_2,Fokusering
SETUP_EZOOM_GUIDE2,Digitale zoominnstillinger
SETUP_EZOOM_GUIDE2_2,
SETUP_FLASHSYNCHRO_GUIDE2,Velg blitstiming
SETUP_FLASHSYNCHRO_GUIDE2_2,
SETUP_FORMAT,Format
SETUP_FUNCTIONGUIDE,Funksj. veiv.
SETUP_FUNCTIONGUIDE_GUIDE2,Innstillinger for funksjonsveiviser
SETUP_FUNCTIONGUIDE_GUIDE2_2,
SETUP_GRIDLINE,Rutenettlinje
SETUP_GRIDLINE_GUIDE2,Retningslinjer for
SETUP_GRIDLINE_GUIDE2_2,bildekomponering
SETUP_HOUSING,Hus
SETUP_INITIALIZE,Initialiser
SETUP_INITIALIZE_GUIDE2,Tilbakestille til oppr.
SETUP_INITIALIZE_GUIDE2_2,standardinnst.
SETUP_INTERNALMEMORY_FORMAT_GUIDE2,Formatere internminnet
SETUP_INTERNALMEMORY_FORMAT_GUIDE2_2,
SETUP_LANG,NORSK
SETUP_LANG_5WAY,NORSK
SETUP_LCD_RESPOINT_GUIDE2,Justerer skjermens
SETUP_LCD_RESPOINT_GUIDE2_2,pekeresponspos.
SETUP_LUNSET,LUN-innstillinger
SETUP_LUNSET_GUIDE,Velg media å koble til
SETUP_LUNSET_GUIDE_2,masselager
SETUP_LUNSET_MULTI,Multi
SETUP_LUNSET_SINGLE,Enkel
SETUP_MAIN1,Hovedinnstillinger 1
SETUP_MAIN2,Hovedinnstillinger 2
SETUP_MAIN3,Hovedinnstillinger 3
SETUP_MARINEPACK_GUIDE2,Still inn på PÅ ved bruk av huset
SETUP_MARINEPACK_GUIDE2_2,
SETUP_MASSSTORAGE,Mass Storage
SETUP_MONITOR,Skjerm
SETUP_MS_COPY_CHANGE_GUIDE2,Kopiere alle bilder fra
SETUP_MS_COPY_CHANGE_GUIDE2_2,internminnet
SETUP_MS_FOLDER_CHANGE_GUIDE2,Bytte REC-mappe
SETUP_MS_FOLDER_CHANGE_GUIDE2_2,
SETUP_MS_FOLDER_CREATE_GUIDE2,Opprette en ny mappe
SETUP_MS_FOLDER_CREATE_GUIDE2_2,
SETUP_MS_FORMAT_GUIDE2,Formatere Memory Stick
SETUP_MS_FORMAT_GUIDE2_2,
SETUP_NTSC,NTSC
SETUP_PAL,PAL
SETUP_PASSLOCK,Passordlås
SETUP_PASSLOCK_GUIDE,Still inn passord for å låse bilder
SETUP_PASSLOCK_GUIDE_2,
SETUP_PICTBRIDGE,PictBridge
SETUP_PTPMTP,PTP/MTP
SETUP_SHUTTER,Lukker
SETUP_SINGLE,Enkel
SETUP_SMILEDEMO,Smildemomodus
SETUP_SMILEDEMO_GUIDE2,Still inn På for smilutløser-
SETUP_SMILEDEMO_GUIDE2_2,demomodus
SETUP_TVTYPE,TV-TYPE
SETUP_TVTYPE_GUIDE2,For valg av TV-skjermtype
SETUP_TVTYPE_GUIDE2_2,
SETUP_UPDATE,Oppdater
SETUP_USBCONNECT,USB-tilk.
SETUP_USBCONNECT_GUIDE2,Utgangsmodus ved tilkobling via
SETUP_USBCONNECT_GUIDE2_2,USB
SETUP_VERSION,Versjon
SETUP_VERSION_GUIDE2,Kontrollere ver. og oppdatere
SETUP_VERSION_GUIDE2_2,fastvare
SETUP_VIDEOOUT,Video ut
SETUP_VIDEOOUT_GUIDE2,Utgang ved tilkobling til
SETUP_VIDEOOUT_GUIDE2_2,videoutstyr
SSMENU_10SEC,10 sek.
SSMENU_1SEC,1 sek.
SSMENU_3SEC,3 sek.
SSMENU_5SEC,5 sek.
SSMENU_ACTIVE,Aktiv
SSMENU_ALL,Alle
SSMENU_BASIC,Grunnleggende
SSMENU_DETAIL,Andre innstill.
SSMENU_EFFECTS,Effekter
SSMENU_FACE_BASIC,Ansikt 1: Grunnlegg.
SSMENU_FACE_NOSTALGIC,Ansikt 2: Nostalgisk
SSMENU_FACE_STYLISH,Ansikt 3: Elegant
SSMENU_IMAGE,Bilde
SSMENU_INFOLDER,Mappe
SSMENU_INTERVAL,Intervall
SSMENU_MUSIC,Musikk
SSMENU_MUSIC1,Music1
SSMENU_MUSIC2,Music2
SSMENU_MUSIC3,Music3
SSMENU_MUSIC4,Music4
SSMENU_MUSIC5,Music5
SSMENU_MUSIC6,Music6
SSMENU_MUSIC7,Music7
SSMENU_MUSIC8,Music8
SSMENU_NORMAL_A,Normal
SSMENU_NOSTALGIC,Nostalgisk
SSMENU_REFINE,Filter
SSMENU_REPEAT,Gjenta
SSMENU_SIMPLE,Enkel
SSMENU_STYLISH,Elegant
SSMENU_THIS_DATE,Dagens dato
SSMENU_THIS_EVENT,Denne hendelsen
